red,yellow,green,%_responder,score
0,84,9,0.93,1.59
0,85,9,0.94,1.61
0,86,9,0.95,1.6300000000000001
0,87,9,0.96,1.6500000000000001
0,88,9,0.97,1.67
0,89,9,0.98,1.69
0,90,9,0.99,1.71
0,91,9,1.0,1.73
0,0,10,0.1,-0.1
0,1,10,0.11,-0.08
0,2,10,0.12,-0.06
0,3,10,0.13,-0.04
0,4,10,0.14,-0.02
0,5,10,0.15,0.0
0,6,10,0.16,0.02
0,7,10,0.17,0.04
0,8,10,0.18,0.06
0,9,10,0.19,0.08
0,10,10,0.2,0.1
0,11,10,0.21,0.12
0,12,10,0.22,0.14
0,13,10,0.23,0.16
0,14,10,0.24,0.18
0,15,10,0.25,0.2
0,16,10,0.26,0.22
0,17,10,0.27,0.24
0,18,10,0.28,0.26
0,19,10,0.29,0.28
0,20,10,0.3,0.3
0,21,10,0.31,0.32
0,22,10,0.32,0.34
0,23,10,0.33,0.36
0,24,10,0.34,0.38
0,25,10,0.35,0.4
0,26,10,0.36,0.42
0,27,10,0.37,0.44
0,28,10,0.38,0.46
0,29,10,0.39,0.48
0,30,10,0.4,0.5
0,31,10,0.41,0.52
0,32,10,0.42,0.54
0,33,10,0.43,0.56
0,34,10,0.44,0.58
0,35,10,0.45,0.6
0,36,10,0.46,0.62
0,37,10,0.47,0.64
0,38,10,0.48,0.66
0,39,10,0.49,0.68
0,40,10,0.5,0.7000000000000001
0,41,10,0.51,0.72
0,42,10,0.52,0.74
0,43,10,0.53,0.76
0,44,10,0.54,0.78
0,45,10,0.55,0.8
0,46,10,0.56,0.8200000000000001
0,47,10,0.57,0.84
0,48,10,0.58,0.86
0,49,10,0.59,0.88
0,50,10,0.6,0.9
0,51,10,0.61,0.92
0,52,10,0.62,0.9400000000000001
0,53,10,0.63,0.96
0,54,10,0.64,0.98
0,55,10,0.65,1.0
0,56,10,0.66,1.02
0,57,10,0.67,1.04
0,58,10,0.68,1.06
0,59,10,0.69,1.08
0,60,10,0.7,1.1
0,61,10,0.71,1.12
0,62,10,0.72,1.1400000000000001
0,63,10,0.73,1.16
0,64,10,0.74,1.18
0,65,10,0.75,1.2
0,66,10,0.76,1.22
0,67,10,0.77,1.24
0,68,10,0.78,1.26
0,69,10,0.79,1.28
0,70,10,0.8,1.3
0,71,10,0.81,1.32
0,72,10,0.82,1.34
0,73,10,0.83,1.36
0,74,10,0.84,1.3800000000000001
0,75,10,0.85,1.4000000000000001
0,76,10,0.86,1.42
0,77,10,0.87,1.44
0,78,10,0.88,1.46
0,79,10,0.89,1.48
0,80,10,0.9,1.5
0,81,10,0.91,1.52
0,82,10,0.92,1.54
0,83,10,0.93,1.56
0,84,10,0.94,1.58
0,85,10,0.95,1.6
0,86,10,0.96,1.62
0,87,10,0.97,1.6400000000000001
0,88,10,0.98,1.6600000000000001
0,89,10,0.99,1.68
0,90,10,1.0,1.7
0,0,11,0.11,-0.11
0,1,11,0.12,-0.09
0,2,11,0.13,-0.07
0,3,11,0.14,-0.05
0,4,11,0.15,-0.03
0,5,11,0.16,-0.01
0,6,11,0.17,0.01
0,7,11,0.18,0.03
0,8,11,0.19,0.05
0,9,11,0.2,0.07
0,10,11,0.21,0.09
0,11,11,0.22,0.11
0,12,11,0.23,0.13
0,13,11,0.24,0.15
0,14,11,0.25,0.17
0,15,11,0.26,0.19
0,16,11,0.27,0.21
0,17,11,0.28,0.23
0,18,11,0.29,0.25
0,19,11,0.3,0.27
0,20,11,0.31,0.29
0,21,11,0.32,0.31
0,22,11,0.33,0.33
0,23,11,0.34,0.35000000000000003
0,24,11,0.35,0.37
0,25,11,0.36,0.39
0,26,11,0.37,0.41000000000000003
0,27,11,0.38,0.43
0,28,11,0.39,0.45
0,29,11,0.4,0.47000000000000003
0,30,11,0.41,0.49
0,31,11,0.42,0.51
0,32,11,0.43,0.53
0,33,11,0.44,0.55
0,34,11,0.45,0.5700000000000001
0,35,11,0.46,0.59
0,36,11,0.47,0.61
0,37,11,0.48,0.63
0,38,11,0.49,0.65
0,39,11,0.5,0.67
0,40,11,0.51,0.6900000000000001
0,41,11,0.52,0.71
0,42,11,0.53,0.73
0,43,11,0.54,0.75
0,44,11,0.55,0.77
0,45,11,0.56,0.79
0,46,11,0.57,0.81
0,47,11,0.58,0.8300000000000001
0,48,11,0.59,0.85
0,49,11,0.6,0.87
0,50,11,0.61,0.89
0,51,11,0.62,0.91
0,52,11,0.63,0.93
0,53,11,0.64,0.9500000000000001
0,54,11,0.65,0.97
0,55,11,0.66,0.99
0,56,11,0.67,1.01
0,57,11,0.68,1.03
0,58,11,0.69,1.05
0,59,11,0.7,1.07
0,60,11,0.71,1.09
0,61,11,0.72,1.11
0,62,11,0.73,1.1300000000000001
0,63,11,0.74,1.1500000000000001
0,64,11,0.75,1.17
0,65,11,0.76,1.19
0,66,11,0.77,1.21
0,67,11,0.78,1.23
0,68,11,0.79,1.25
0,69,11,0.8,1.27
0,70,11,0.81,1.29
0,71,11,0.82,1.31
0,72,11,0.83,1.33
0,73,11,0.84,1.35
0,74,11,0.85,1.37
0,75,11,0.86,1.3900000000000001
0,76,11,0.87,1.41
0,77,11,0.88,1.43
0,78,11,0.89,1.45
0,79,11,0.9,1.47
0,80,11,0.91,1.49
0,81,11,0.92,1.51
0,82,11,0.93,1.53
0,83,11,0.94,1.55
0,84,11,0.95,1.57
0,85,11,0.96,1.59
0,86,11,0.97,1.61
0,87,11,0.98,1.6300000000000001
0,88,11,0.99,1.6500000000000001
0,89,11,1.0,1.67
0,0,12,0.12,-0.12
0,1,12,0.13,-0.1
0,2,12,0.14,-0.08
0,3,12,0.15,-0.06
0,4,12,0.16,-0.04
0,5,12,0.17,-0.02
0,6,12,0.18,0.0
0,7,12,0.19,0.02
0,8,12,0.2,0.04
0,9,12,0.21,0.06
0,10,12,0.22,0.08
0,11,12,0.23,0.1
0,12,12,0.24,0.12
0,13,12,0.25,0.14
0,14,12,0.26,0.16
0,15,12,0.27,0.18
0,16,12,0.28,0.2
0,17,12,0.29,0.22
0,18,12,0.3,0.24
0,19,12,0.31,0.26
0,20,12,0.32,0.28
0,21,12,0.33,0.3
0,22,12,0.34,0.32
0,23,12,0.35,0.34
0,24,12,0.36,0.36
0,25,12,0.37,0.38
0,26,12,0.38,0.4
0,27,12,0.39,0.42
0,28,12,0.4,0.44
0,29,12,0.41,0.46
0,30,12,0.42,0.48
0,31,12,0.43,0.5
0,32,12,0.44,0.52
0,33,12,0.45,0.54
0,34,12,0.46,0.56
0,35,12,0.47,0.58
0,36,12,0.48,0.6
0,37,12,0.49,0.62
0,38,12,0.5,0.64
0,39,12,0.51,0.66
0,40,12,0.52,0.68
0,41,12,0.53,0.7000000000000001
0,42,12,0.54,0.72
0,43,12,0.55,0.74
0,44,12,0.56,0.76
0,45,12,0.57,0.78
0,46,12,0.58,0.8
0,47,12,0.59,0.8200000000000001
0,48,12,0.6,0.84
0,49,12,0.61,0.86
0,50,12,0.62,0.88
0,51,12,0.63,0.9
0,52,12,0.64,0.92
0,53,12,0.65,0.9400000000000001
0,54,12,0.66,0.96
0,55,12,0.67,0.98
0,56,12,0.68,1.0
0,57,12,0.69,1.02
0,58,12,0.7,1.04
0,59,12,0.71,1.06
0,60,12,0.72,1.08
0,61,12,0.73,1.1
0,62,12,0.74,1.12
0,63,12,0.75,1.1400000000000001
0,64,12,0.76,1.16
0,65,12,0.77,1.18
0,66,12,0.78,1.2
0,67,12,0.79,1.22
0,68,12,0.8,1.24
0,69,12,0.81,1.26
0,70,12,0.82,1.28
0,71,12,0.83,1.3
0,72,12,0.84,1.32
0,73,12,0.85,1.34
0,74,12,0.86,1.36
0,75,12,0.87,1.3800000000000001
0,76,12,0.88,1.4000000000000001
0,77,12,0.89,1.42
0,78,12,0.9,1.44
0,79,12,0.91,1.46
0,80,12,0.92,1.48
0,81,12,0.93,1.5
0,82,12,0.94,1.52
0,83,12,0.95,1.54
0,84,12,0.96,1.56
0,85,12,0.97,1.58
0,86,12,0.98,1.6
0,87,12,0.99,1.62
0,88,12,1.0,1.6400000000000001
0,0,13,0.13,-0.13
0,1,13,0.14,-0.11
0,2,13,0.15,-0.09
0,3,13,0.16,-0.07
0,4,13,0.17,-0.05
0,5,13,0.18,-0.03
0,6,13,0.19,-0.01
0,7,13,0.2,0.01
0,8,13,0.21,0.03
0,9,13,0.22,0.05
0,10,13,0.23,0.07
0,11,13,0.24,0.09
0,12,13,0.25,0.11
0,13,13,0.26,0.13
0,14,13,0.27,0.15
0,15,13,0.28,0.17
0,16,13,0.29,0.19
0,17,13,0.3,0.21
0,18,13,0.31,0.23
0,19,13,0.32,0.25
0,20,13,0.33,0.27
0,21,13,0.34,0.29
0,22,13,0.35,0.31
0,23,13,0.36,0.33
0,24,13,0.37,0.35000000000000003
0,25,13,0.38,0.37
0,26,13,0.39,0.39
0,27,13,0.4,0.41000000000000003
0,28,13,0.41,0.43
0,29,13,0.42,0.45
0,30,13,0.43,0.47000000000000003
0,31,13,0.44,0.49
0,32,13,0.45,0.51
0,33,13,0.46,0.53
0,34,13,0.47,0.55
0,35,13,0.48,0.5700000000000001
0,36,13,0.49,0.59
0,37,13,0.5,0.61
0,38,13,0.51,0.63
0,39,13,0.52,0.65
0,40,13,0.53,0.67
0,41,13,0.54,0.6900000000000001
0,42,13,0.55,0.71
0,43,13,0.56,0.73
0,44,13,0.57,0.75
0,45,13,0.58,0.77
0,46,13,0.59,0.79
0,47,13,0.6,0.81
0,48,13,0.61,0.8300000000000001
0,49,13,0.62,0.85
0,50,13,0.63,0.87
0,51,13,0.64,0.89
0,52,13,0.65,0.91
0,53,13,0.66,0.93
0,54,13,0.67,0.9500000000000001
0,55,13,0.68,0.97
0,56,13,0.69,0.99
0,57,13,0.7,1.01
0,58,13,0.71,1.03
0,59,13,0.72,1.05
0,60,13,0.73,1.07
0,61,13,0.74,1.09
0,62,13,0.75,1.11
0,63,13,0.76,1.1300000000000001
0,64,13,0.77,1.1500000000000001
0,65,13,0.78,1.17
0,66,13,0.79,1.19
0,67,13,0.8,1.21
0,68,13,0.81,1.23
0,69,13,0.82,1.25
0,70,13,0.83,1.27
0,71,13,0.84,1.29
0,72,13,0.85,1.31
0,73,13,0.86,1.33
0,74,13,0.87,1.35
0,75,13,0.88,1.37
0,76,13,0.89,1.3900000000000001
0,77,13,0.9,1.41
0,78,13,0.91,1.43
0,79,13,0.92,1.45
0,80,13,0.93,1.47
0,81,13,0.94,1.49
0,82,13,0.95,1.51
0,83,13,0.96,1.53
0,84,13,0.97,1.55
0,85,13,0.98,1.57
0,86,13,0.99,1.59
0,87,13,1.0,1.61
0,0,14,0.14,-0.14
0,1,14,0.15,-0.12
0,2,14,0.16,-0.1
0,3,14,0.17,-0.08
0,4,14,0.18,-0.06
0,5,14,0.19,-0.04
0,6,14,0.2,-0.02
0,7,14,0.21,0.0
0,8,14,0.22,0.02
0,9,14,0.23,0.04
0,10,14,0.24,0.06
0,11,14,0.25,0.08
0,12,14,0.26,0.1
0,13,14,0.27,0.12
0,14,14,0.28,0.14
0,15,14,0.29,0.16
0,16,14,0.3,0.18
0,17,14,0.31,0.2
0,18,14,0.32,0.22
0,19,14,0.33,0.24
0,20,14,0.34,0.26
0,21,14,0.35,0.28
0,22,14,0.36,0.3
0,23,14,0.37,0.32
0,24,14,0.38,0.34
0,25,14,0.39,0.36
0,26,14,0.4,0.38
0,27,14,0.41,0.4
0,28,14,0.42,0.42
0,29,14,0.43,0.44
0,30,14,0.44,0.46
0,31,14,0.45,0.48
0,32,14,0.46,0.5
0,33,14,0.47,0.52
0,34,14,0.48,0.54
0,35,14,0.49,0.56
0,36,14,0.5,0.58
0,37,14,0.51,0.6
0,38,14,0.52,0.62
0,39,14,0.53,0.64
0,40,14,0.54,0.66
0,41,14,0.55,0.68
0,42,14,0.56,0.7000000000000001
0,43,14,0.57,0.72
0,44,14,0.58,0.74
0,45,14,0.59,0.76
0,46,14,0.6,0.78
0,47,14,0.61,0.8
0,48,14,0.62,0.8200000000000001
0,49,14,0.63,0.84
0,50,14,0.64,0.86
0,51,14,0.65,0.88
0,52,14,0.66,0.9
0,53,14,0.67,0.92
0,54,14,0.68,0.9400000000000001
0,55,14,0.69,0.96
0,56,14,0.7,0.98
0,57,14,0.71,1.0
0,58,14,0.72,1.02
0,59,14,0.73,1.04
0,60,14,0.74,1.06
0,61,14,0.75,1.08
0,62,14,0.76,1.1
0,63,14,0.77,1.12
0,64,14,0.78,1.1400000000000001
0,65,14,0.79,1.16
0,66,14,0.8,1.18
0,67,14,0.81,1.2
0,68,14,0.82,1.22
0,69,14,0.83,1.24
0,70,14,0.84,1.26
0,71,14,0.85,1.28
0,72,14,0.86,1.3
0,73,14,0.87,1.32
0,74,14,0.88,1.34
0,75,14,0.89,1.36
0,76,14,0.9,1.3800000000000001
0,77,14,0.91,1.4000000000000001
0,78,14,0.92,1.42
0,79,14,0.93,1.44
0,80,14,0.94,1.46
0,81,14,0.95,1.48
0,82,14,0.96,1.5
0,83,14,0.97,1.52
0,84,14,0.98,1.54
0,85,14,0.99,1.56
0,86,14,1.0,1.58
0,0,15,0.15,-0.15
0,1,15,0.16,-0.13
0,2,15,0.17,-0.11
0,3,15,0.18,-0.09
0,4,15,0.19,-0.07
0,5,15,0.2,-0.05
0,6,15,0.21,-0.03
0,7,15,0.22,-0.01
0,8,15,0.23,0.01
0,9,15,0.24,0.03
0,10,15,0.25,0.05
0,11,15,0.26,0.07
0,12,15,0.27,0.09
0,13,15,0.28,0.11
0,14,15,0.29,0.13
0,15,15,0.3,0.15
0,16,15,0.31,0.17
0,17,15,0.32,0.19
0,18,15,0.33,0.21
0,19,15,0.34,0.23
0,20,15,0.35,0.25
0,21,15,0.36,0.27
0,22,15,0.37,0.29
0,23,15,0.38,0.31
0,24,15,0.39,0.33
0,25,15,0.4,0.35000000000000003
0,26,15,0.41,0.37
0,27,15,0.42,0.39
0,28,15,0.43,0.41000000000000003
0,29,15,0.44,0.43
0,30,15,0.45,0.45
0,31,15,0.46,0.47000000000000003
0,32,15,0.47,0.49
0,33,15,0.48,0.51
0,34,15,0.49,0.53
0,35,15,0.5,0.55
0,36,15,0.51,0.5700000000000001
0,37,15,0.52,0.59
0,38,15,0.53,0.61
0,39,15,0.54,0.63
0,40,15,0.55,0.65
0,41,15,0.56,0.67
0,42,15,0.57,0.6900000000000001
0,43,15,0.58,0.71
0,44,15,0.59,0.73
0,45,15,0.6,0.75
0,46,15,0.61,0.77
0,47,15,0.62,0.79
0,48,15,0.63,0.81
0,49,15,0.64,0.8300000000000001
0,50,15,0.65,0.85
0,51,15,0.66,0.87
0,52,15,0.67,0.89
0,53,15,0.68,0.91
0,54,15,0.69,0.93
0,55,15,0.7,0.9500000000000001
0,56,15,0.71,0.97
0,57,15,0.72,0.99
0,58,15,0.73,1.01
0,59,15,0.74,1.03
0,60,15,0.75,1.05
0,61,15,0.76,1.07
0,62,15,0.77,1.09
0,63,15,0.78,1.11
0,64,15,0.79,1.1300000000000001
0,65,15,0.8,1.1500000000000001
0,66,15,0.81,1.17
0,67,15,0.82,1.19
0,68,15,0.83,1.21
0,69,15,0.84,1.23
0,70,15,0.85,1.25
0,71,15,0.86,1.27
0,72,15,0.87,1.29
0,73,15,0.88,1.31
0,74,15,0.89,1.33
0,75,15,0.9,1.35
0,76,15,0.91,1.37
0,77,15,0.92,1.3900000000000001
0,78,15,0.93,1.41
0,79,15,0.94,1.43
0,80,15,0.95,1.45
0,81,15,0.96,1.47
0,82,15,0.97,1.49
0,83,15,0.98,1.51
0,84,15,0.99,1.53
0,85,15,1.0,1.55
0,0,16,0.16,-0.16
0,1,16,0.17,-0.14
0,2,16,0.18,-0.12
0,3,16,0.19,-0.1
0,4,16,0.2,-0.08
0,5,16,0.21,-0.06
0,6,16,0.22,-0.04
0,7,16,0.23,-0.02
0,8,16,0.24,0.0
0,9,16,0.25,0.02
0,10,16,0.26,0.04
0,11,16,0.27,0.06
0,12,16,0.28,0.08
0,13,16,0.29,0.1
0,14,16,0.3,0.12
0,15,16,0.31,0.14
0,16,16,0.32,0.16
0,17,16,0.33,0.18
0,18,16,0.34,0.2
0,19,16,0.35,0.22
0,20,16,0.36,0.24
0,21,16,0.37,0.26
0,22,16,0.38,0.28
0,23,16,0.39,0.3
0,24,16,0.4,0.32
0,25,16,0.41,0.34
0,26,16,0.42,0.36
0,27,16,0.43,0.38
0,28,16,0.44,0.4
0,29,16,0.45,0.42
0,30,16,0.46,0.44
0,31,16,0.47,0.46
0,32,16,0.48,0.48
0,33,16,0.49,0.5
0,34,16,0.5,0.52
0,35,16,0.51,0.54
0,36,16,0.52,0.56
0,37,16,0.53,0.58
0,38,16,0.54,0.6
0,39,16,0.55,0.62
0,40,16,0.56,0.64
0,41,16,0.57,0.66
0,42,16,0.58,0.68
0,43,16,0.59,0.7000000000000001
0,44,16,0.6,0.72
0,45,16,0.61,0.74
0,46,16,0.62,0.76
0,47,16,0.63,0.78
0,48,16,0.64,0.8
0,49,16,0.65,0.8200000000000001
0,50,16,0.66,0.84
0,51,16,0.67,0.86
0,52,16,0.68,0.88
0,53,16,0.69,0.9
0,54,16,0.7,0.92
0,55,16,0.71,0.9400000000000001
0,56,16,0.72,0.96
0,57,16,0.73,0.98
0,58,16,0.74,1.0
0,59,16,0.75,1.02
0,60,16,0.76,1.04
0,61,16,0.77,1.06
0,62,16,0.78,1.08
0,63,16,0.79,1.1
0,64,16,0.8,1.12
0,65,16,0.81,1.1400000000000001
0,66,16,0.82,1.16
0,67,16,0.83,1.18
0,68,16,0.84,1.2
0,69,16,0.85,1.22
0,70,16,0.86,1.24
0,71,16,0.87,1.26
0,72,16,0.88,1.28
0,73,16,0.89,1.3
0,74,16,0.9,1.32
0,75,16,0.91,1.34
0,76,16,0.92,1.36
0,77,16,0.93,1.3800000000000001
0,78,16,0.94,1.4000000000000001
0,79,16,0.95,1.42
0,80,16,0.96,1.44
0,81,16,0.97,1.46
0,82,16,0.98,1.48
0,83,16,0.99,1.5
0,84,16,1.0,1.52
0,0,17,0.17,-0.17
0,1,17,0.18,-0.15
0,2,17,0.19,-0.13
0,3,17,0.2,-0.11
0,4,17,0.21,-0.09
0,5,17,0.22,-0.07
0,6,17,0.23,-0.05
0,7,17,0.24,-0.03
0,8,17,0.25,-0.01
0,9,17,0.26,0.01
0,10,17,0.27,0.03
0,11,17,0.28,0.05
0,12,17,0.29,0.07
0,13,17,0.3,0.09
0,14,17,0.31,0.11
0,15,17,0.32,0.13
0,16,17,0.33,0.15
0,17,17,0.34,0.17
0,18,17,0.35,0.19
0,19,17,0.36,0.21
0,20,17,0.37,0.23
0,21,17,0.38,0.25
0,22,17,0.39,0.27
0,23,17,0.4,0.29
0,24,17,0.41,0.31
0,25,17,0.42,0.33
0,26,17,0.43,0.35000000000000003
0,27,17,0.44,0.37
0,28,17,0.45,0.39
0,29,17,0.46,0.41000000000000003
0,30,17,0.47,0.43
0,31,17,0.48,0.45
0,32,17,0.49,0.47000000000000003
0,33,17,0.5,0.49
0,34,17,0.51,0.51
0,35,17,0.52,0.53
0,36,17,0.53,0.55
0,37,17,0.54,0.5700000000000001
0,38,17,0.55,0.59
0,39,17,0.56,0.61
0,40,17,0.57,0.63
0,41,17,0.58,0.65
0,42,17,0.59,0.67
0,43,17,0.6,0.6900000000000001
0,44,17,0.61,0.71
0,45,17,0.62,0.73
0,46,17,0.63,0.75
0,47,17,0.64,0.77
0,48,17,0.65,0.79
0,49,17,0.66,0.81
0,50,17,0.67,0.8300000000000001
0,51,17,0.68,0.85
0,52,17,0.69,0.87
0,53,17,0.7,0.89
0,54,17,0.71,0.91
0,55,17,0.72,0.93
0,56,17,0.73,0.9500000000000001
0,57,17,0.74,0.97
0,58,17,0.75,0.99
0,59,17,0.76,1.01
0,60,17,0.77,1.03
0,61,17,0.78,1.05
0,62,17,0.79,1.07
0,63,17,0.8,1.09
0,64,17,0.81,1.11
0,65,17,0.82,1.1300000000000001
0,66,17,0.83,1.1500000000000001
0,67,17,0.84,1.17
0,68,17,0.85,1.19
0,69,17,0.86,1.21
0,70,17,0.87,1.23
0,71,17,0.88,1.25
0,72,17,0.89,1.27
0,73,17,0.9,1.29
0,74,17,0.91,1.31
0,75,17,0.92,1.33
0,76,17,0.93,1.35
0,77,17,0.94,1.37
0,78,17,0.95,1.3900000000000001
0,79,17,0.96,1.41
0,80,17,0.97,1.43
0,81,17,0.98,1.45
0,82,17,0.99,1.47
0,83,17,1.0,1.49
0,0,18,0.18,-0.18
0,1,18,0.19,-0.16
0,2,18,0.2,-0.14
0,3,18,0.21,-0.12
0,4,18,0.22,-0.1
0,5,18,0.23,-0.08
0,6,18,0.24,-0.06
0,7,18,0.25,-0.04
0,8,18,0.26,-0.02
0,9,18,0.27,0.0
0,10,18,0.28,0.02
0,11,18,0.29,0.04
0,12,18,0.3,0.06
0,13,18,0.31,0.08
0,14,18,0.32,0.1
0,15,18,0.33,0.12
0,16,18,0.34,0.14
0,17,18,0.35,0.16
0,18,18,0.36,0.18
0,19,18,0.37,0.2
0,20,18,0.38,0.22
0,21,18,0.39,0.24
0,22,18,0.4,0.26
0,23,18,0.41,0.28
0,24,18,0.42,0.3
0,25,18,0.43,0.32
0,26,18,0.44,0.34
0,27,18,0.45,0.36
0,28,18,0.46,0.38
0,29,18,0.47,0.4
0,30,18,0.48,0.42
0,31,18,0.49,0.44
0,32,18,0.5,0.46
0,33,18,0.51,0.48
0,34,18,0.52,0.5
0,35,18,0.53,0.52
0,36,18,0.54,0.54
0,37,18,0.55,0.56
0,38,18,0.56,0.58
0,39,18,0.57,0.6
0,40,18,0.58,0.62
0,41,18,0.59,0.64
0,42,18,0.6,0.66
0,43,18,0.61,0.68
0,44,18,0.62,0.7000000000000001
0,45,18,0.63,0.72
0,46,18,0.64,0.74
0,47,18,0.65,0.76
0,48,18,0.66,0.78
0,49,18,0.67,0.8
0,50,18,0.68,0.8200000000000001
0,51,18,0.69,0.84
0,52,18,0.7,0.86
0,53,18,0.71,0.88
0,54,18,0.72,0.9
0,55,18,0.73,0.92
0,56,18,0.74,0.9400000000000001
0,57,18,0.75,0.96
0,58,18,0.76,0.98
0,59,18,0.77,1.0
0,60,18,0.78,1.02
0,61,18,0.79,1.04
0,62,18,0.8,1.06
0,63,18,0.81,1.08
0,64,18,0.82,1.1
0,65,18,0.83,1.12
0,66,18,0.84,1.1400000000000001
0,67,18,0.85,1.16
0,68,18,0.86,1.18
0,69,18,0.87,1.2
0,70,18,0.88,1.22
0,71,18,0.89,1.24
0,72,18,0.9,1.26
0,73,18,0.91,1.28
0,74,18,0.92,1.3
0,75,18,0.93,1.32
0,76,18,0.94,1.34
0,77,18,0.95,1.36
0,78,18,0.96,1.3800000000000001
0,79,18,0.97,1.4000000000000001
0,80,18,0.98,1.42
0,81,18,0.99,1.44
0,82,18,1.0,1.46
0,0,19,0.19,-0.19
0,1,19,0.2,-0.17
0,2,19,0.21,-0.15
0,3,19,0.22,-0.13
0,4,19,0.23,-0.11
0,5,19,0.24,-0.09
0,6,19,0.25,-0.07
0,7,19,0.26,-0.05
0,8,19,0.27,-0.03
0,9,19,0.28,-0.01
0,10,19,0.29,0.01
0,11,19,0.3,0.03
0,12,19,0.31,0.05
0,13,19,0.32,0.07
0,14,19,0.33,0.09
0,15,19,0.34,0.11
0,16,19,0.35,0.13
0,17,19,0.36,0.15
0,18,19,0.37,0.17
0,19,19,0.38,0.19
0,20,19,0.39,0.21
0,21,19,0.4,0.23
0,22,19,0.41,0.25
0,23,19,0.42,0.27
0,24,19,0.43,0.29
0,25,19,0.44,0.31
0,26,19,0.45,0.33
0,27,19,0.46,0.35000000000000003
0,28,19,0.47,0.37
0,29,19,0.48,0.39
0,30,19,0.49,0.41000000000000003
0,31,19,0.5,0.43
0,32,19,0.51,0.45
0,33,19,0.52,0.47000000000000003
0,34,19,0.53,0.49
0,35,19,0.54,0.51
0,36,19,0.55,0.53
0,37,19,0.56,0.55
0,38,19,0.57,0.5700000000000001
0,39,19,0.58,0.59
0,40,19,0.59,0.61
0,41,19,0.6,0.63
0,42,19,0.61,0.65
0,43,19,0.62,0.67
0,44,19,0.63,0.6900000000000001
0,45,19,0.64,0.71
0,46,19,0.65,0.73
0,47,19,0.66,0.75
0,48,19,0.67,0.77
0,49,19,0.68,0.79
0,50,19,0.69,0.81
0,51,19,0.7,0.8300000000000001
0,52,19,0.71,0.85
0,53,19,0.72,0.87
0,54,19,0.73,0.89
0,55,19,0.74,0.91
0,56,19,0.75,0.93
0,57,19,0.76,0.9500000000000001
0,58,19,0.77,0.97
0,59,19,0.78,0.99
0,60,19,0.79,1.01
0,61,19,0.8,1.03
0,62,19,0.81,1.05
0,63,19,0.82,1.07
0,64,19,0.83,1.09
0,65,19,0.84,1.11
0,66,19,0.85,1.1300000000000001
0,67,19,0.86,1.1500000000000001
0,68,19,0.87,1.17
0,69,19,0.88,1.19
0,70,19,0.89,1.21
0,71,19,0.9,1.23
0,72,19,0.91,1.25
0,73,19,0.92,1.27
0,74,19,0.93,1.29
0,75,19,0.94,1.31
0,76,19,0.95,1.33
0,77,19,0.96,1.35
0,78,19,0.97,1.37
0,79,19,0.98,1.3900000000000001
0,80,19,0.99,1.41
0,81,19,1.0,1.43
0,0,20,0.2,-0.2
0,1,20,0.21,-0.18
0,2,20,0.22,-0.16
0,3,20,0.23,-0.14
0,4,20,0.24,-0.12
0,5,20,0.25,-0.1
0,6,20,0.26,-0.08
0,7,20,0.27,-0.06
0,8,20,0.28,-0.04
0,9,20,0.29,-0.02
0,10,20,0.3,0.0
0,11,20,0.31,0.02
0,12,20,0.32,0.04
0,13,20,0.33,0.06
0,14,20,0.34,0.08
0,15,20,0.35,0.1
0,16,20,0.36,0.12
0,17,20,0.37,0.14
0,18,20,0.38,0.16
0,19,20,0.39,0.18
0,20,20,0.4,0.2
0,21,20,0.41,0.22
0,22,20,0.42,0.24
0,23,20,0.43,0.26
0,24,20,0.44,0.28
0,25,20,0.45,0.3
0,26,20,0.46,0.32
0,27,20,0.47,0.34
0,28,20,0.48,0.36
0,29,20,0.49,0.38
0,30,20,0.5,0.4
0,31,20,0.51,0.42
0,32,20,0.52,0.44
0,33,20,0.53,0.46
0,34,20,0.54,0.48
0,35,20,0.55,0.5
0,36,20,0.56,0.52
0,37,20,0.57,0.54
0,38,20,0.58,0.56
0,39,20,0.59,0.58
0,40,20,0.6,0.6
0,41,20,0.61,0.62
0,42,20,0.62,0.64
0,43,20,0.63,0.66
0,44,20,0.64,0.68
0,45,20,0.65,0.7000000000000001
0,46,20,0.66,0.72
0,47,20,0.67,0.74
0,48,20,0.68,0.76
0,49,20,0.69,0.78
0,50,20,0.7,0.8
0,51,20,0.71,0.8200000000000001
0,52,20,0.72,0.84
0,53,20,0.73,0.86
0,54,20,0.74,0.88
0,55,20,0.75,0.9
0,56,20,0.76,0.92
0,57,20,0.77,0.9400000000000001
0,58,20,0.78,0.96
0,59,20,0.79,0.98
0,60,20,0.8,1.0
0,61,20,0.81,1.02
0,62,20,0.82,1.04
0,63,20,0.83,1.06
0,64,20,0.84,1.08
0,65,20,0.85,1.1
0,66,20,0.86,1.12
0,67,20,0.87,1.1400000000000001
0,68,20,0.88,1.16
0,69,20,0.89,1.18
0,70,20,0.9,1.2
0,71,20,0.91,1.22
0,72,20,0.92,1.24
0,73,20,0.93,1.26
0,74,20,0.94,1.28
0,75,20,0.95,1.3
0,76,20,0.96,1.32
0,77,20,0.97,1.34
0,78,20,0.98,1.36
0,79,20,0.99,1.3800000000000001
0,80,20,1.0,1.4000000000000001
0,0,21,0.21,-0.21
0,1,21,0.22,-0.19
0,2,21,0.23,-0.17
0,3,21,0.24,-0.15
0,4,21,0.25,-0.13
